REFERENCIA,DESCRIPCIÓN,TOTAL_SALES,CUM_SHARE,ABC_CLASS,MEAN_MONTHLY_SALES,STD_MONTHLY_SALES,CV,XYZ_CLASS,ABC_XYZ
SC4381-OEM-2630,RIEL INYECTORES,156,0.8365944717192606,B,2.5161,4.7983,1.907,Z,BZ
FL77020-04061,MODULO GASOLINA SUMERGIBLE,155,0.8369003267715914,B,2.5,4.0351,1.6141,Z,BZ
KR0K30E-10-155,RETEN VALVULAS,155,0.8372061818239223,B,2.5,5.5146,2.2059,Z,BZ
FL4202P000,BOMBA GASOLINA SUMERGIBLE,155,0.837512036876253,B,2.5,4.6412,1.8565,Z,BZ
TRUD976,JGO. PASTILLA DE FRENO,155,0.8378178919285838,B,2.5,4.0828,1.6331,Z,BZ
ALHP-2209,ELECTROVENTILADOR POLO,154,0.8381217737225125,B,2.4839,2.3606,0.9504,Y,BY
ETCK2036,KIT DISTRIBUCION,154,0.8384256555164412,B,2.4839,6.7483,2.7169,Z,BZ
TRUD1447,JGO. PASTILLA DE FRENO,154,0.8387295373103699,B,2.4839,3.2811,1.321,Z,BZ
SL90352677,TERMOSTATO METÁLICO,154,0.8390334191042985,B,2.4839,2.227,0.8966,Y,BY
ECO-0.5-LBPACK,GRASA AZUL,154,0.8393373008982272,B,2.4839,3.9747,1.6002,Z,BZ
KR95224-2D000,RELAY LUCES,153,0.8396392094337538,B,2.4677,3.5818,1.4515,Z,BZ
WT1K0407183E,BUJE MESA SUSPENSION,153,0.8399411179692803,B,2.4677,4.4819,1.8162,Z,BZ
020409289B,TAPON CAJA CAMBIOS GOLF,153,0.8402430265048069,B,2.4677,3.5863,1.4533,Z,BZ
ETBK5006,KIT DISTRIBUCION,153,0.8405449350403335,B,2.4677,4.4385,1.7986,Z,BZ
TRUD1354,JGO. PASTILLA DE FRENO,153,0.8408468435758599,B,2.4677,4.6653,1.8905,Z,BZ
WT96325226,PROTECTOR DISTRIBUCION INF.,153,0.8411487521113865,B,2.4677,2.6195,1.0615,Z,BZ
PR76532-2US,KIT DISTRIBUCION,153,0.841450660646913,B,2.4677,3.6488,1.4786,Z,BZ
FG-55AC,FILTRO GASOLINA,153,0.8417525691824396,B,2.4677,2.6924,1.091,Z,BZ
FL31110-B2500,MODULO GASOLINA SUMERGIBLE,153,0.8420544777179662,B,2.4677,4.3319,1.7554,Z,BZ
TRUD1295,JGO. PASTILLA DE FRENO,153,0.8423563862534926,B,2.4677,3.3347,1.3513,Z,BZ
FL402B9000,BOMBA GASOLINA SUMERGIBLE,152,0.8426563215306171,B,2.4516,1.8376,0.7495,Y,BY
FL30454001,BOMBA GASOLINA SUMERGIBLE,152,0.8429562568077414,B,2.4516,2.4539,1.001,Z,BZ
WT06A103663C,TUBO ALOJAMIENTO,152,0.8432561920848659,B,2.4516,2.6007,1.0608,Z,BZ
SL93275736,TERMOSTATO METÁLICO,152,0.8435561273619903,B,2.4516,2.9165,1.1896,Z,BZ
DR51712-2F100,DISCO FRENO,152,0.8438560626391147,B,2.4516,2.2409,0.9141,Y,BY
DR96574633,DISCO FRENO,152,0.8441559979162391,B,2.4516,3.6175,1.4756,Z,BZ
WT6Q0121407A,RESERVORIO,152,0.8444559331933635,B,2.4516,2.7748,1.1318,Z,BZ
FL30454CYH,BOMBA GASOLINA SUMERGIBLE,152,0.844755868470488,B,2.4516,6.5073,2.6543,Z,BZ
KR1H0998031A,JUEGO CABLES DE BUJIA,152,0.8450558037476124,B,2.4516,4.1258,1.6829,Z,BZ
ALHP-0956,BRIDA DISTRIBUIDOR AKL AVU,152,0.8453557390247368,B,2.4516,3.5951,1.4664,Z,BZ
FLMF001POR,MICRO FILTRO,152,0.8456556743018612,B,2.4516,4.613,1.8816,Z,BZ
ETCK0118,KIT  DISTRIBUCION,151,0.8459536363205834,B,2.4355,3.6439,1.4962,Z,BZ
TH-3593A,"FILTRO ACEITE MAZDA, HYUNDAI, AUTOS, KIA AUTOS, ALLEGRO, L200 SPORTERO 3.5CC GASOLINA, MONTERO SPORT, LUV 3.2CC V6, HOND...",150,0.8462496250809036,B,2.4194,5.0881,2.1031,Z,BZ
PR6409065,COMPUTADOR LAPTOP,150,0.8465456138412237,B,2.4194,4.1292,1.7067,Z,BZ
FL15100-65J0K,SEMI MODULO GASOLINA SUMERGIBLE,150,0.8468416026015438,B,2.4194,2.3039,0.9523,Y,BY
FL02111B26,BOMBA GASOLINA SUMERGIBLE,150,0.8471375913618641,B,2.4194,5.0147,2.0727,Z,BZ
ALHP-0628,JUNTA EMPAQUE DISTRIBUCION TIGUAN,150,0.8474335801221842,B,2.4194,6.1998,2.5626,Z,BZ
TRUD1627,JGO. PASTILLA DE FRENO,150,0.8477295688825043,B,2.4194,4.1292,1.7067,Z,BZ
FIN31112-1G500,FILTRO INTANK,150,0.8480255576428244,B,2.4194,3.4386,1.4213,Z,BZ
TRUD815,JGO. PASTILLA DE FRENO,150,0.8483215464031446,B,2.4194,2.8144,1.1633,Z,BZ
DK90354858,PIÑON CIGUEÑAL,150,0.8486175351634647,B,2.4194,4.5421,1.8774,Z,BZ
YKD392111NB13,PUNTA HOMOCINETICA,149,0.8489115506653827,B,2.4032,4.0658,1.6918,Z,BZ
037145271E,BANDA DIRECCION HIDRAULICA SIN AIRE GOLF VENTO,149,0.8492055661673007,B,2.4032,3.2798,1.3647,Z,BZ
1J0945511A,INTERRUPTOR LUZ DE FRENO,149,0.8494995816692188,B,2.4032,3.2896,1.3688,Z,BZ
EP20-1773,JUEGO DE CORREAS DENTADAS,149,0.8497935971711368,B,2.4032,2.6118,1.0868,Z,BZ
FL52060351,BOMBA GASOLINA SUMERGIBLE,149,0.8500876126730548,B,2.4032,4.038,1.6802,Z,BZ
TRUD1040,JGO. PASTILLA DE FRENO,149,0.8503816281749728,B,2.4032,5.7655,2.3991,Z,BZ
28113-H9100,FILTRO AIRE,148,0.8506736704184886,B,2.3871,2.7554,1.1543,Z,BZ
DK045903119A,POLEA ALTERNADOR,148,0.8509657126620045,B,2.3871,3.7775,1.5825,Z,BZ
FLAC5,PREFILTRO,148,0.8512577549055204,B,2.3871,3.9446,1.6525,Z,BZ
HP2002,JGO. PASTILLA DE FRENO,148,0.8515497971490362,B,2.3871,4.0055,1.678,Z,BZ
ALHP-0637,FILTRO DE ACEITE TIGUAN,148,0.8518418393925521,B,2.3871,3.1179,1.3061,Z,BZ
USNS-1286,BOMBA DIRECCION HIDRAULICA AMAROK	AMAROK 2009--->,148,0.852133881636068,B,2.3871,4.6882,1.964,Z,BZ
TRUD606,JGO. PASTILLA DE FRENO,148,0.8524259238795838,B,2.3871,3.4797,1.4577,Z,BZ
SE94460-2E000,SENSOR NIVEL GASOLINA,147,0.8527159928646976,B,2.371,2.9851,1.259,Z,BZ
EP20-1310,JUEGO DE CORREAS DENTADAS,147,0.8530060618498113,B,2.371,3.7211,1.5694,Z,BZ
FL3024000A,BOMBA GASOLINA SUMERGIBLE,147,0.8532961308349251,B,2.371,2.0653,0.8711,Y,BY
FLE2144S,MODULO GASOLINA SUMERGIBLE,147,0.8535861998200388,B,2.371,3.2836,1.3849,Z,BZ
026121041P,EMPAQUE BOMBA DE AGUA,147,0.8538762688051525,B,2.371,6.9287,2.9223,Z,BZ
TH-3593,"FILTRO ACEITE MITSUBISHI MONTERO 3.5 - 3.0 - 3.8,  HYUNDAI ACCENT VERNA",147,0.8541663377902663,B,2.371,3.7037,1.5621,Z,BZ
305721338A,GRAPA SEGURIDAD EMBRAGUE GOL,146,0.8544544335169779,B,2.3548,3.6194,1.537,Z,BZ
WT6R0121253A,RADIADOR DE AGUA,146,0.8547425292436895,B,2.3548,4.5227,1.9206,Z,BZ
FL42454006,BOMBA GASOLINA SUMERGIBLE,146,0.8550306249704012,B,2.3548,2.2867,0.9711,Y,BY
TRUD1567,JGO. PASTILLA DE FRENO,146,0.8553187206971127,B,2.3548,5.1309,2.1789,Z,BZ
FL17040-JD00A,MODULO GASOLINA,146,0.8556068164238243,B,2.3548,3.4739,1.4752,Z,BZ
TB1635.Q9,CUERPO ACELERACION,146,0.8558949121505359,B,2.3548,3.3268,1.4128,Z,BZ
191953227A,RELAY DIRECCIONALES,145,0.8561810346188454,B,2.3387,4.1966,1.7944,Z,BZ
DKR2288,BOMBA GASOLINA SUMERGIBLE,145,0.8564671570871549,B,2.3387,4.8458,2.072,Z,BZ
FL65D00,BOYA TANQUE GASOLINA,145,0.8567532795554643,B,2.3387,4.4611,1.9075,Z,BZ
XI-90,FILTRO GASOLINA,145,0.8570394020237738,B,2.3387,1.9172,0.8198,Y,BY
KR22224-23500,RETEN VALVULAS,145,0.8573255244920833,B,2.3387,2.8677,1.2262,Z,BZ
FLIS6U9H307AD,MODULO GASOLINA SUMERGIBLE,145,0.8576116469603927,B,2.3387,4.1385,1.7696,Z,BZ
SP-1217,JGO. PASTILLA DE FRENO,144,0.8578957961703001,B,2.3226,3.2911,1.417,Z,BZ
ETCK0101,KIT DISTRIBUCION,144,0.8581799453802075,B,2.3226,4.5322,1.9514,Z,BZ
SL96413748,DEPOSITO HIDRAULICO,143,0.8584621213317126,B,2.3065,4.5316,1.9647,Z,BZ
FLCAP-1G000,TAPA MODULO GASOLINA,143,0.8587442972832179,B,2.3065,2.6976,1.1696,Z,BZ
AVM461,JGO. DE RUEDA LIBRE,143,0.859026473234723,B,2.3065,5.0244,2.1784,Z,BZ
TRUD1036,JGO. PASTILLA DE FRENO,143,0.8593086491862282,B,2.3065,5.6443,2.4472,Z,BZ
GM96481581,CARTER,143,0.8595908251377334,B,2.3065,3.7614,1.6308,Z,BZ
FL0902E000,FILTRO GASOLINA SUMERGIBLE,143,0.8598730010892386,B,2.3065,5.0532,2.1909,Z,BZ
FL3N619H307,MODULO GASOLINA SUMERGIBLE,143,0.8601551770407438,B,2.3065,3.0246,1.3114,Z,BZ
HP5146,JGO. PASTILLA DE FRENO,142,0.8604353797338469,B,2.2903,4.4228,1.9311,Z,BZ
TRUD1852,JGO. PASTILLA DE FRENO,142,0.86071558242695,B,2.2903,3.2745,1.4297,Z,BZ
EP21-0036,JUEGO DE CADENA DE DISTRIBUCIÓN,142,0.860995785120053,B,2.2903,3.739,1.6325,Z,BZ
TRUD9029,JGO. PASTILLA DE FRENO,141,0.8612740145547539,B,2.2742,3.8654,1.6997,Z,BZ
FD1770A106,FILTRO COMBUSTIBLE,141,0.861552243989455,B,2.2742,4.7287,2.0793,Z,BZ
FLM2N159H307AA,MODULO GASOLINA SUMERGIBLE,141,0.8618304734241559,B,2.2742,4.4583,1.9604,Z,BZ
1H0698151F,JGO PASTILLAS G V 95 96 FRASLEE PD328,141,0.8621087028588568,B,2.2742,4.6979,2.0657,Z,BZ
28113-4H000,FILTRO AIRE,141,0.8623869322935577,B,2.2742,2.5663,1.1285,Z,BZ
ALHP-0067,RETEN MOTRIZ EMBRAGUE G V,140,0.8626631884698565,B,2.2581,5.4327,2.4059,Z,BZ
FG-128,FILTRO GASOLINA SAIL,140,0.8629394446461554,B,2.2581,4.1888,1.8551,Z,BZ
HP5013,JGO. PASTILLA DE FRENO,140,0.8632157008224541,B,2.2581,2.1094,0.9342,Y,BY
1K0122291R,ACOPLE REFRIGERANTE AGUA BORA,140,0.8634919569987529,B,2.2581,2.4818,1.0991,Z,BZ
TH-1012,FILTRO ACEITE RENAUL CON TUERCA M20 X 1.5,140,0.8637682131750517,B,2.2581,4.5292,2.0058,Z,BZ
373868404A,MANIJA INT DER CROMADA GOL 98 PLASTICA,140,0.8640444693513505,B,2.2581,2.9124,1.2898,Z,BZ
SEN-LOGAN,SENSOR NIVEL GASOLINA,140,0.8643207255276493,B,2.2581,5.4386,2.4085,Z,BZ
ALHP-1016,TERMINAL B D DER GOLF IV,140,0.864596981703948,B,2.2581,4.443,1.9676,Z,BZ
FG-0056,FILTRO GASOLINA,139,0.8648712646218447,B,2.2419,5.3992,2.4083,Z,BZ
FL30174202,BOMBA GASOLINA SUMERGIBLE,138,0.8651435742813393,B,2.2258,4.8507,2.1793,Z,BZ
ETCK5032,KIT DISTRIBUCION,138,0.8654158839408338,B,2.2258,4.183,1.8793,Z,BZ
PRSU8901,SENSOR ARBOL ELEVAS,138,0.8656881936003283,B,2.2258,4.3382,1.949,Z,BZ
VW03L103603M,CARTER,138,0.8659605032598229,B,2.2258,2.1659,0.9731,Y,BY
TRUD418,JGO. PASTILLA DE FRENO,138,0.8662328129193174,B,2.2258,4.4988,2.0212,Z,BZ
USNS-2503,MODULO GASOLINA COMBUSTIBLE,137,0.8665031493204098,B,2.2097,3.5882,1.6239,Z,BZ
ALHP-2444,FORRO PEDAL ACELERADOR,137,0.8667734857215023,B,2.2097,2.9079,1.316,Z,BZ
KR96256433,JUEGO CABLES DE BUJIA,137,0.8670438221225946,B,2.2097,7.2959,3.3018,Z,BZ
KR25330-17000,TAPA RADIADOR,137,0.867314158523687,B,2.2097,2.4039,1.0879,Z,BZ
ALHP-0418,BRIDA AMAROK 03L121131M,137,0.8675844949247794,B,2.2097,2.9792,1.3482,Z,BZ
TB16119AE01C,CUERPO ACELERACION,136,0.8678528580674697,B,2.1935,6.0023,2.7363,Z,BZ
OES-SP-1202,PASTILLAS FRENO ELANTRA XD,136,0.8681212212101599,B,2.1935,2.1764,0.9922,Y,BY
5DA193175-731,BOBINA ENCENDIDO,136,0.8683895843528502,B,2.1935,3.2963,1.5027,Z,BZ
SL95380033,RESERVORIO,136,0.8686579474955405,B,2.1935,2.8275,1.289,Z,BZ
FL65842,SENSOR NIVEL GASOLINA VITARA SZ,135,0.8689243373798285,B,2.1774,2.9211,1.3416,Z,BZ
DR55311-60B30,DISCO FRENO,135,0.8691907272641167,B,2.1774,6.1264,2.8136,Z,BZ
TRUD1149,JGO. PASTILLA DE FRENO,135,0.8694571171484048,B,2.1774,3.5538,1.6321,Z,BZ
WT2Q0121407B,RESERVORIO,135,0.869723507032693,B,2.1774,4.5597,2.0941,Z,BZ
KR23300-2G400,BOMBA ACEITE,135,0.869989896916981,B,2.1774,3.5945,1.6508,Z,BZ
TS028-GIN-1810,PROPULSOR HIDRAULICO AMAROK,135,0.8702562868012692,B,2.1774,5.2778,2.4239,Z,BZ
WT1H0422371D,DEPOSITO ACEITE HIDRAULICO,134,0.8705207034271552,B,2.1613,4.2014,1.9439,Z,BZ
EP20-1611,JUEGO DE CORREAS DENTADAS,134,0.8707851200530412,B,2.1613,3.8151,1.7652,Z,BZ
16546-ED000,FILTRO AIRE,134,0.8710495366789271,B,2.1613,4.6496,2.1513,Z,BZ
5DA358000-171,BOBINA ENCENDIDO,134,0.8713139533048132,B,2.1613,6.1229,2.833,Z,BZ
FL1J0919087H,MODULO GASOLINA SUMERGIBLE,134,0.8715783699306991,B,2.1613,2.579,1.1933,Z,BZ
VW06A103601T,CARTER,134,0.8718427865565852,B,2.1613,4.4656,2.0662,Z,BZ
TRUD1769,JGO. PASTILLA DE FRENO,133,0.872105229924069,B,2.1452,3.4165,1.5927,Z,BZ
307419812.1,TERMINAL DIRECCION H GOL DRIVEWAY,133,0.8723676732915528,B,2.1452,3.1204,1.4546,Z,BZ
28113-A0100,FILTRO AIRE,133,0.8726301166590368,B,2.1452,2.9449,1.3728,Z,BZ
XI-22,FILTRO GASOLINA,133,0.8728925600265206,B,2.1452,4.7582,2.2181,Z,BZ
SL95269001,RESERVORIO,133,0.8731550033940044,B,2.1452,3.822,1.7817,Z,BZ
FL60170DEL,BOMBA GASOLINA SUMERGIBLE,133,0.8734174467614884,B,2.1452,3.741,1.7439,Z,BZ
06A103663B,TUBO ALOJAMIENTO V ACEITE AKL AGU,133,0.8736798901289722,B,2.1452,4.1147,1.9181,Z,BZ
DR3217,DISCO FRENO,133,0.873942333496456,B,2.1452,5.5818,2.602,Z,BZ
FL77020-0D180,MODULO GASOLINA SUMERGIBLE,132,0.8742028036055377,B,2.129,4.4486,2.0895,Z,BZ
FL31110-B8500,MODULO GASOLINA SUMERGIBLE,132,0.8744632737146195,B,2.129,2.4395,1.1458,Z,BZ
TRUD1086H,JGO. PASTILLA DE FRENO,132,0.8747237438237012,B,2.129,1.9632,0.9221,Y,BY
FL5N0919087G,MODULO GASOLINA SUMERGIBLE,132,0.8749842139327829,B,2.129,5.5518,2.6076,Z,BZ
FL105RUT022,BANDA DISTRIBUCION,131,0.8752427107834625,B,2.1129,3.2033,1.5161,Z,BZ
DKR-024-TY,JGO MOQUETA,131,0.8755012076341421,B,2.1129,3.1679,1.4993,Z,BZ
TRUD333,JGO. PASTILLA DE FRENO,131,0.8757597044848217,B,2.1129,3.4035,1.6108,Z,BZ
ETCK5033,KIT DISTRIBUCION,131,0.8760182013355012,B,2.1129,4.1508,1.9645,Z,BZ
HP8452,JGO. PASTILLA DE FRENO,131,0.8762766981861809,B,2.1129,3.4318,1.6242,Z,BZ
FL5U0919052A,SENSOR DE NIVEL,131,0.8765351950368605,B,2.1129,4.3925,2.0789,Z,BZ
TRUD726,JGO. PASTILLA DE FRENO,131,0.8767936918875401,B,2.1129,4.3445,2.0562,Z,BZ
FL17040-CH000,MODULO GASOLINA SUMERGIBLE NISSAN SENTRA 02-06 TIIDA E9547M,131,0.8770521887382197,B,2.1129,4.2733,2.0225,Z,BZ
ALHP-0620,BOMBA DE AUA GOLF IV 16 AKL,131,0.8773106855888992,B,2.1129,2.2655,1.0722,Z,BZ
ALHP-1852,APOYO MOTOR,131,0.8775691824395788,B,2.1129,3.3988,1.6086,Z,BZ
FLFSZVAL,FILTRO GASOLINA SUMERGIBLE         VITARA SZ CON VALVULA,130,0.8778257060318563,B,2.0968,2.0534,0.9793,Y,BY
TRUD1142,JGO. PASTILLA DE FRENO,129,0.8780802563657316,B,2.0806,1.8166,0.8731,Y,BY
FLCSZ,CONECTOR,129,0.878334806699607,B,2.0806,2.7726,1.3325,Z,BZ
SL96837836,RESERVORIO,128,0.8785873837750802,B,2.0645,2.9614,1.4344,Z,BZ
SE94460-25010,SENSOR NIVEL GASOLINA,128,0.8788399608505533,B,2.0645,2.442,1.1829,Z,BZ
SE94460-1S000,SENSOR NIVEL GASOLINA,128,0.8790925379260265,B,2.0645,4.0635,1.9683,Z,BZ
TRUD303,JGO. PASTILLA DE FRENO,128,0.8793451150014997,B,2.0645,2.4354,1.1797,Z,BZ
FG-0490,FILTRO GASOLINA,128,0.8795976920769729,B,2.0645,2.8105,1.3613,Z,BZ
MO5531-HJ-2638,MANGUERA REFRIGERANTE SALIDA RESERVORIO,127,0.8798482958940439,B,2.0484,4.5735,2.2327,Z,BZ
TRUD680,JGO. PASTILLA DE FRENO,127,0.880098899711115,B,2.0484,3.7948,1.8526,Z,BZ
DK032145299A,POLEA TENSORA,127,0.880349503528186,B,2.0484,3.585,1.7502,Z,BZ
FL65842COM,MODULO GASOLINA SUMERGIBLE,127,0.8806001073452571,B,2.0484,3.2845,1.6035,Z,BZ
MAC90200836,TERMOSTATO,127,0.8808507111623282,B,2.0484,4.6781,2.2838,Z,BZ
FL170428HK0A,BOMBA DE GASOLINA SUMERGIBLE,127,0.8811013149793991,B,2.0484,3.48,1.6989,Z,BZ
TRUD1325,JGO. PASTILLA DE FRENO,126,0.8813499455380681,B,2.0323,2.8959,1.425,Z,BZ
TRUD704,JGO. PASTILLA DE FRENO,126,0.881598576096737,B,2.0323,3.0372,1.4945,Z,BZ
FL17040-4M500,MODULO GASOLINA SUMERGIBLE,126,0.881847206655406,B,2.0323,3.7112,1.8262,Z,BZ
DBFH05K,MANGUERA BOMBA GASOLINA SUMER,126,0.8820958372140748,B,2.0323,4.4212,2.1755,Z,BZ
1J6955707A,BRAZO LIMPIAPARABRISAS PLUMA POSTERIOR,125,0.8823424945143417,B,2.0161,3.9123,1.9405,Z,BZ
FL31110-02000,MODULO GASOLINA SUMERGIBLE,125,0.8825891518146084,B,2.0161,2.7968,1.3872,Z,BZ
KR96535082,PLATO SUSPENSION,125,0.8828358091148752,B,2.0161,1.7734,0.8796,Y,BY
ALHP-2213,CONMUTADOR VIDRIOS IZQ DEL POLO 16 BR,125,0.883082466415142,B,2.0161,3.1341,1.5545,Z,BZ
FL13579019,MODULO GASOLINA SUMERGIBLE,125,0.8833291237154087,B,2.0161,4.1211,2.0441,Z,BZ
TRUD1269,JGO. PASTILLA DE FRENO,125,0.8835757810156756,B,2.0161,3.5264,1.7491,Z,BZ
ENLA-1261,DEPOSITO AGUA RADIADOR AMAROK,125,0.8838224383159423,B,2.0161,7.4476,3.694,Z,BZ
PR4031,REGULADOR PRESION GASOLINA,125,0.8840690956162092,B,2.0161,3.7308,1.8505,Z,BZ
SP-1043,JGO. PASTILLA DE FRENO,125,0.8843157529164759,B,2.0161,5.2563,2.6071,Z,BZ
FL30ASTR20,BOMBA GASOLINA SUMERGIBLE,125,0.8845624102167428,B,2.0161,3.4942,1.7331,Z,BZ
28113-G2100,FILTRO AIRE,125,0.8848090675170095,B,2.0161,5.2132,2.5857,Z,BZ
TRUD973,JGO. PASTILLA DE FRENO,125,0.8850557248172762,B,2.0161,1.7915,0.8886,Y,BY
TRUD477,JGO. PASTILLA DE FRENO,124,0.885300408859141,B,2.0,3.3793,1.6896,Z,BZ
6ZF008621-421,TROMPO RETRO,124,0.8855450929010056,B,2.0,5.415,2.7075,Z,BZ
WT8200134513,TUBO REFRIGERANTE RADIADOR,124,0.8857897769428702,B,2.0,3.746,1.873,Z,BZ
SL9128719,TUBO CALECFACCION,124,0.8860344609847349,B,2.0,3.5241,1.7621,Z,BZ
377407365B,ROTULA M S D H P G IZQ GOL 98,124,0.8862791450265995,B,2.0,5.9243,2.9621,Z,BZ
PRUNI14,ELECTRO VENTILADOR,124,0.8865238290684642,B,2.0,2.3071,1.1535,Z,BZ
KR96450249,JUEGO CABLES DE BUJIA,123,0.8867665398519267,B,1.9839,2.3314,1.1752,Z,BZ
FLBT50,SENSOR NIVEL GASOLINA,123,0.8870092506353892,B,1.9839,2.5431,1.2819,Z,BZ
XI-69,FILTRO GASOLINA,123,0.8872519614188518,B,1.9839,3.2053,1.6157,Z,BZ
5DA358057-471,BOBINA ENCENDIDO,123,0.8874946722023143,B,1.9839,2.1136,1.0654,Z,BZ
8DD355104-211,DISCO FRENO DEL.,123,0.8877373829857768,B,1.9839,2.4789,1.2495,Z,BZ
DR1742318,DISCO FRENO,122,0.8879781205108371,B,1.9677,4.5719,2.3234,Z,BZ
FL30HY9000,BOMBA GASOLINA SUMERGIBLE,122,0.8882188580358975,B,1.9677,1.959,0.9956,Y,BY
DKR1575,BOMBA GASOLINA SUMERGIBLE,121,0.8884576223025558,B,1.9516,1.7079,0.8751,Y,BY
XI-25,TAPA MODULO GASOLINA SUMERGIBLE,121,0.888696386569214,B,1.9516,6.1786,3.1659,Z,BZ
FL03L109119,BANDA DE DISTRIBUCION 160RU25,121,0.8889351508358723,B,1.9516,4.2632,2.1845,Z,BZ
FL17040-EL70A,MODULO GASOLINA SUMERGIBLE,121,0.8891739151025305,B,1.9516,3.4003,1.7423,Z,BZ
TRUD1935,JGO. PASTILLA DE FRENO,121,0.8894126793691888,B,1.9516,2.3924,1.2258,Z,BZ
DK026109243,TEMPLADOR BANDA DISTRIBUCION,121,0.889651443635847,B,1.9516,2.151,1.1022,Z,BZ
AVM443,JGO. DE RUEDA LIBRE,121,0.8898902079025053,B,1.9516,3.5261,1.8067,Z,BZ
FLPFS482,MODULO GASOLINA SUMERGIBLE,121,0.8901289721691635,B,1.9516,3.7478,1.9204,Z,BZ
FIN23300-28040,FILTRO,121,0.8903677364358218,B,1.9516,2.0115,1.0307,Z,BZ
WT1L8Z-8A080-BB-F,RESERVORIO,120,0.8906045274440778,B,1.9355,2.4618,1.2719,Z,BZ
DR51712-2Y000,DISCO FRENO,120,0.8908413184523339,B,1.9355,2.6933,1.3915,Z,BZ
TRUD830,JGO. PASTILLA DE FRENO,120,0.8910781094605901,B,1.9355,5.0891,2.6294,Z,BZ
TRUD833,JGO. PASTILLA DE FRENO,120,0.8913149004688462,B,1.9355,1.4127,0.7299,Y,BY
377121275,COJIN SUP RADIADOR AGUA GOL,120,0.8915516914771023,B,1.9355,3.5915,1.8556,Z,BZ
FG-5040,FILTRO GASOLINA,120,0.8917884824853585,B,1.9355,5.0285,2.5981,Z,BZ
WT6N0905865,CONMUTADOR ENCENDIDO,120,0.8920252734936145,B,1.9355,4.28,2.2113,Z,BZ
WT059121012B,BOMBA DE AGUA AUXILIAR,119,0.8922600912434685,B,1.9194,3.2144,1.6747,Z,BZ
FLMF007KIT,JGO MICROFILTRO,119,0.8924949089933225,B,1.9194,4.1748,2.1751,Z,BZ
XI-41,FILTRO GASOLINA,119,0.8927297267431765,B,1.9194,3.1892,1.6616,Z,BZ
XI-154,PORTA FILTRO COMBUSTIBLE,119,0.8929645444930304,B,1.9194,2.405,1.253,Z,BZ
USNS-0653,"BANDA ALTERNADOR 5PK1060 BORA V 2005---2010, GOLF 2007---2013, JETTA 2008---2014",119,0.8931993622428844,B,1.9194,1.7067,0.8892,Y,BY
DR569000,DISCO FRENO,119,0.8934341799927384,B,1.9194,3.5574,1.8534,Z,BZ
17801-78020,FILTRO AIRE,118,0.8936670244841902,B,1.9032,3.4206,1.7972,Z,BZ
TRUD654,JGO. PASTILLA DE FRENO,118,0.8938998689756421,B,1.9032,2.5823,1.3568,Z,BZ
DR3140,DISCO FRENO,118,0.894132713467094,B,1.9032,3.796,1.9945,Z,BZ
RD2H0498627,RULIMAN RUEDA,117,0.8943635847001437,B,1.8871,4.7148,2.4984,Z,BZ
KR27450-23700,CABLE DE BUJIA,117,0.8945944559331933,B,1.8871,3.4271,1.8161,Z,BZ
PR76184,KIT DISTRIBUCION,117,0.8948253271662431,B,1.8871,3.1628,1.676,Z,BZ
WT1J0407181,BUJE MESA SUSPENSION GRANDE,117,0.8950561983992927,B,1.8871,3.4832,1.8458,Z,BZ
TRUD2014,JGO. PASTILLA DE FRENO,117,0.8952870696323425,B,1.8871,3.9599,2.0984,Z,BZ
TRUD2006,JGO. PASTILLA DE FRENO,117,0.8955179408653922,B,1.8871,2.4436,1.2949,Z,BZ
TR4441-COB-0046,RULIMAN RODILLOS C/CAMBIOS,117,0.8957488120984419,B,1.8871,2.8461,1.5082,Z,BZ
ALHP-0231,KIT BANDAS DISTRIBUCION POLO 1 6,117,0.8959796833314916,B,1.8871,4.3221,2.2904,Z,BZ
TRUD1145,JGO. PASTILLA DE FRENO,117,0.8962105545645414,B,1.8871,2.4104,1.2773,Z,BZ
6PU012039-001,SENSOR ABS RH,117,0.896441425797591,B,1.8871,2.2726,1.2043,Z,BZ
GM24105453,CARTER,117,0.8966722970306408,B,1.8871,5.0867,2.6955,Z,BZ
FL17040-8H31B,MODULO GASOLINA SUMERGIBLE,117,0.8969031682636904,B,1.8871,3.3845,1.7935,Z,BZ
KR96391553,GUARDAPOLVO,116,0.8971320662383381,B,1.871,4.7671,2.5479,Z,BZ
SL21200-31U11,TERMOSTATO METÁLICO,116,0.8973609642129856,B,1.871,4.9919,2.6681,Z,BZ
FL30353777,BOMBA GASOLINA SUMERGIBLE,116,0.8975898621876331,B,1.871,4.1948,2.242,Z,BZ
WT5X0412329,BASE AMORTIGUADOR,116,0.8978187601622808,B,1.871,3.9533,2.113,Z,BZ
FIN23300-20130,FILTRO INTANK,116,0.8980476581369283,B,1.871,3.4477,1.8427,Z,BZ
EPP540,BOMBA DE AGUA,116,0.898276556111576,B,1.871,3.661,1.9567,Z,BZ
FLBOYAB13,SENSOR NIVEL GASOLINA,116,0.8985054540862235,B,1.871,3.54,1.8921,Z,BZ
KR27301-26640,BOBINA ENCENDIDO,116,0.898734352060871,B,1.871,2.562,1.3694,Z,BZ
TRD4072,KIT DISTRIBUCION,116,0.8989632500355187,B,1.871,3.748,2.0033,Z,BZ
