REFERENCIA,DESCRIPCIÓN,AVG_MONTHLY_SALES,AVG_STOCK,INVENTORY_TURNOVER_PROXY
FL101YU20,BANDA DISTRIBUCION,3.0161,23.1452,0.130314
FL105RUT022,BANDA DISTRIBUCION,2.1129,13.371,0.158022
FL109YU25,BANDA DISTRIBUCION,2.629,42.3871,0.062024
FL1106100BK00XA,MODULO GASOLINA SUMERGIBLE,3.3548,23.8065,0.140921
FL111RU17,BANDA DISTRIBUCION CH. AVEO 8 VAL (111 DIENTES),19.0484,614.8871,0.030979
FL113RU25,BANDA DISTRIBUCION,25.1613,224.371,0.112141
FL11REN514,BOMBA GASOLINA SUMERGIBLE,1.8387,41.6935,0.044101
FL122ZA20,BANDA DISTRIBUCION LUV 2.3 GATES T122,3.5645,18.4355,0.193351
FL127RUT025,BANDA DISTRIBUCION,9.0161,54.6613,0.164945
FL13503672,MODULO GASOLINA SUMERGIBLE,5.7742,59.7581,0.096626
FL13579019,MODULO GASOLINA SUMERGIBLE,2.0161,31.9516,0.063099
FL13584225,MODULO GASOLINA SUMERGIBLE,2.9677,47.5484,0.062415
FL13586776,BOMBA GASOLINA SUMERGIBLE,0.8871,12.0806,0.073431
FL13592603,MODULO GASOLINA SUMERGIBLE,0.6613,9.629,0.068677
FL137S8M22,BANDA DISTRIBUCION,1.6129,24.0968,0.066934
FL15100-61M00,MODULO GASOLINA SUMERGIBLE,3.0806,37.8226,0.08145
FL15100-65J0K,SEMI MODULO GASOLINA SUMERGIBLE,2.4194,14.2258,0.170068
FL15100-76A30,MODULO GASOLINA SUMERGIBLE,5.6129,55.4032,0.10131
FL15100-78F00,MODULO GASOLINA SUMERGIBLE,3.9355,31.6129,0.12449
FL15100-78K20,MODULO GASOLINA SUMERGIBLE,1.0161,22.3226,0.04552
FL1510065D00,MODULO GASOLINA SUMERGIBLE,9.0806,81.7097,0.111133
FL152582,MODULO GASOLINA SUMERGIBLE,7.4516,116.1774,0.06414
FL1525H8,MODULO GASOLINA SUMERGIBLE,5.5806,44.5,0.125408
FL1525Q7,MODULO GASOLINA SUMERGIBLE,4.8548,67.371,0.072061
FL1525Y4,MODULO GASOLINA SUMERGIBLE,0.4516,8.2258,0.054902
FL15310-75F01,FILTRO GASOLINA,0.5968,7.2903,0.081858
FL15310-81A00,FILTRO GASOLINA,1.6129,10.6129,0.151976
FL1604703594,BOMBA GASOLINA SUMERGIBLE,1.3065,32.9839,0.039609
FL16117197076,MODULO GASOLINA SUMERGIBLE,0.5968,79.4839,0.007508
FL16146752368,BOMBA GASOLINA SUMERGIBLE,6.2258,59.0968,0.105349
FL162S8M20,BANDA DISTRIBUCION,5.9516,141.5806,0.042037
FL169STPD24,BANDA DISTRIBUCION,1.5968,43.0,0.037134
FL17040-1HK0B,MODULO  GASOLINA SUMERGIBLE,4.2581,21.8548,0.194834
FL17040-4BA1A,MODULO GASOLINA SUMERGIBLE,4.6452,43.8387,0.10596
FL17040-4BB1A,MODULO DE GAASOLINA,1.4194,16.5161,0.085938
FL17040-4EF1A,MODULO GASOLINA SUMERGIBLE,3.3065,34.5645,0.09566
FL17040-4M500,MODULO GASOLINA SUMERGIBLE,2.0323,70.5645,0.0288
FL17040-5RB0A,MODULO GASOLINA SUMERGIBLE,1.8065,14.629,0.123484
FL17040-8H31B,MODULO GASOLINA SUMERGIBLE,1.8871,25.9839,0.072626
FL17040-8M21B,MODULO GASOLINA SUMERGIBLE,8.2258,92.2742,0.089145
FL17040-8U002,MODULO GASOLINA SUMERGIBLE,5.4194,33.6935,0.160843
FL17040-95F0B,MODULO GASOLINA SUMERGIBLE,3.6613,42.629,0.085887
FL17040-9N00A,MODULO GASOLINA SUMERGIBLE,2.9355,30.9194,0.09494
FL17040-CH000,MODULO GASOLINA SUMERGIBLE NISSAN SENTRA 02-06 TIIDA E9547M,2.1129,27.2419,0.077561
FL17040-ED80A,MODULO GASOLINA SUMERGIBLE,3.371,54.4194,0.061944
FL17040-EL70A,MODULO GASOLINA SUMERGIBLE,1.9516,19.0,0.102716
FL17040-EM30A,MODULO GASOLINA SUMERGIBLE,0.5806,7.9839,0.072727
FL17040-ET00A,MODULO GASOLINA SUMERGIBLE,9.1613,154.6774,0.059228
FL17040-JD00A,MODULO GASOLINA,2.3548,16.2097,0.145274
FL17040-JE20A,MODULO GASOLINA SUMERGIBLE,2.5968,53.8387,0.048232
FL17040-JN00A,MODULO GASOLINA SUMERGIBLE,11.4355,153.9194,0.074295
FL17040-JY10A,MODULO GASOLINA SUMERGIBLE,0.8065,25.1613,0.032051
FL17040-VK01A,MODULO GASOLINA SUMERGIBLE,0.5968,30.0968,0.019829
FL170408B000,MODULO GASOLINA SUMERGIBLE,22.3871,428.9516,0.05219
FL170428HK0A,BOMBA DE GASOLINA SUMERGIBLE,2.0484,87.4677,0.023419
FL172025090R,BOMBA GASOLINA SUMERGIBLE,4.6613,117.8871,0.03954
FL1760A156,MODULO GASOLINA SUMERGIBLE,1.3871,17.9516,0.077269
FL1770A106,SEMI MODULO GASOLINA SUMERGIBLE,3.0,55.4677,0.054085
FL191S8M32,BANDA DISTRIBUCION,1.0161,17.3871,0.058442
FL1J0919051,SENSOR NIVEL GASOLINA,3.4032,68.6774,0.049554
FL1J0919051J,MODULO GASOLINA SUMERGIBLE,4.8065,65.629,0.073237
FL1J0919087H,MODULO GASOLINA SUMERGIBLE,2.1613,17.1935,0.125704
FL1J0919087J,MODULO GASOLINA SUMERGIBLE,0.7742,79.7581,0.009707
FL1K0919050AB,MODULO GASOLINA SUMERGIBLE,1.5,60.0484,0.02498
FL1K0919051DA,MODULO GASOLINA SUMERGIBLE,1.4516,18.371,0.079017
FL2034702394,MODULO GASOLINA SUMERGIBLE,4.5323,22.7258,0.199432
FL2034703594,MODULO GASOLINA SUMERGIBLE,8.9194,62.1452,0.143525
FL2114704094,MODULO GASOLINA SUMERGIBLE,3.0161,61.129,0.04934
FL22021132,BOMBA GASOLINA SUMERGIBLE,1.2581,12.7581,0.098609
FL2310-87403,MODULO GASOLINA SUMERGIBLE,9.0161,41.0323,0.219733
FL23217-21010,PREFILTRO,4.8387,28.1129,0.172117
FL2352M,BOMBA GASOLINA SUMERGIBLE,1.6452,24.9355,0.065977
FL23537761,MODULO GASOLINA SUMERGIBLE,6.1613,85.9194,0.07171
FL24546376,MODULO GASOLINA SUMERGIBLE,0.8548,15.8871,0.053807
FL25060-8H311,SENSOR NIVEL GASOLINA NISSAN XTRAIL T30,1.4194,53.4677,0.026546
FL26296818,MODULO GASOLINA SUMERGIBLE,2.7419,29.0,0.094549
FL26296829,MODULO GASOLINA SUMERGIBLE,1.6129,10.1613,0.15873
FL26671330,SENSOR NIVEL GASOLINA SAIL MODERNO 1.5,0.6452,13.6613,0.047226
FL26689547,MODULO GASOLINA SUMERGIBLE,8.0484,74.7581,0.107659
FL2E0919050F,MODULO GASOLINA SUMERGIBLE,6.2903,77.5484,0.081115
FL2H0919050B,MODULO GASOLINA SUMERGIBLE,31.9516,417.6935,0.076495
FL2H09190KIT,KIT DE REPARACION AMAROK,0.8387,69.3387,0.012096
FL2H0919673A,SENSOR NIVEL GASOLINA,0.7258,19.1613,0.037879
FL2QD919051B,MODULO GASOLINA SUMERGIBLE,2.6452,36.0,0.073477
FL30017001,BOMBA GASOLINA SUMERGIBLE,6.4516,63.6935,0.101291
FL30028090,BOMBA GASOLINA SUMERGIBLE,0.4677,12.5806,0.037179
FL30028100,BOMBA GASOLINA SUMERGIBLE,4.9032,37.1129,0.132116
FL30046001,BOMBA GASOLINA SUMERGIBLE,2.6452,21.1452,0.125095
FL30057B01,BOMBA GASOLINA SUMERGIBLE,3.0806,77.1452,0.039933
FL300E2258,BOMBA GASOLINA SUMERGIBLE,0.9677,69.8065,0.013863
FL300TU200,MODULO GASOLINA SUMERGIBLE,3.871,15.629,0.247678
FL30174202,BOMBA GASOLINA SUMERGIBLE,2.2258,23.2742,0.095634
FL30215701,BOMBA GASOLINA SUMERGIBLE,7.2581,39.5,0.183748
FL30230002,MODULO GASOLINA SUMERGIBLE,21.1129,127.4194,0.165696
FL3024000A,BOMBA GASOLINA SUMERGIBLE,2.371,10.7258,0.221053
FL30307403,MODULO GASOLINA SUMERGIBLE,4.5806,68.4516,0.066918
FL30353777,BOMBA GASOLINA SUMERGIBLE,1.871,27.6935,0.06756
FL30453432,BOMBA GASOLINA SUMERGIBLE,3.1935,44.0323,0.072527
FL30454001,BOMBA GASOLINA SUMERGIBLE,2.4516,14.3548,0.170787
FL3045400T,BOMBA GASOLINA SUMERGIBLE,1.0323,32.0323,0.032226
FL30454078,BOMBA GASOLINA SUMERGIBLE,0.9839,17.0968,0.057547
FL30454131,BOMBA GASOLINA SUMERGIBLE,2.5484,32.8065,0.077679
FL30454BYH,BOMBA GASOLINA SUMERGIBLE,0.629,3.6613,0.171806
FL30454CYH,BOMBA GASOLINA SUMERGIBLE,2.4516,25.5323,0.09602
FL30464038,BOMBA GASOLINA SUMERGIBLE     PEUGEOT RENAULT CITROEN BMW E2,9.2903,185.4194,0.050104
FL309051BH,BOMBA GASOLINA SUMERGIBLE,0.7903,11.1935,0.070605
FL30919051,MODULO GASOLINA SUMERGIBLE,5.7258,42.6774,0.134165
FL30ASTR20,BOMBA GASOLINA SUMERGIBLE,2.0161,19.3871,0.103993
FL30CAB034,BOMBA GASOLINA SUMERGIBLE,2.7097,22.7742,0.11898
FL30CHN003,BOMBA GASOLINA SUMERGIBLE,4.3871,30.2742,0.144912
FL30CHN005,BOMBA GASOLINA SUMERGIBLE,1.0806,63.9194,0.016906
FL30CHN007,BOMBA GASOLINA SUMERGIBLE,1.3226,30.4677,0.043409
FL30CHN009,BOMBA GASOLINA SUMERGIBLE,2.6129,29.3226,0.089109
FL30CHN011,BOMBA GASOLINA SUMERGIBLE,0.9516,26.0645,0.03651
FL30CHN015,BOMBA GASOLINA SUMERGIBLE,1.4839,28.5,0.052066
FL30CHN019,BOMBA GASOLINA SUMERGIBLE,3.129,21.8226,0.143385
FL30CHN021,BOMBA GASOLINA SUMERGIBLE,0.7903,6.1613,0.128272
FL30CLI009,BOMBA GASOLINA SUMERGIBLE,1.3871,16.6613,0.083253
FL30E2530M,MODULO GASOLINA SUMERGIBLE,8.3548,125.1613,0.066753
FL30ECO001,BOMBA GASOLINA SUMERGIBLE,0.6935,16.7097,0.041506
FL30HY8050,BOMBA GASOLINA SUMERGIBLE,0.7419,76.9032,0.009648
FL30HY9000,BOMBA GASOLINA SUMERGIBLE,1.9677,12.0645,0.163102
FL30HYD000,BOMBA GASOLINA SUMERGIBLE,1.1613,66.0323,0.017587
FL30MIT033,BOMBA GASOLINA SUMERGIBLE,1.4839,12.4355,0.119326
FL30MU0220,BOMBA GASOLINA SUMERGIBLE,1.4032,8.5645,0.163842
FL30NIS032,BOMBA GASOLINA SUMERGIBLE,1.6129,35.6129,0.04529
FL30P9890K,BOMBA GASOLINA SUMERGIBLE,2.5323,82.629,0.030646
FL30SENR15,BOMBA GASOLINA SUMERGIBLE,3.1935,87.9677,0.036304
FL30SENR16,BOMBA GASOLINA SUMERGIBLE,1.371,68.4677,0.020024
FL30SILVER,BOMBA GASOLINA SUMERGIBLE,2.8065,31.8226,0.088191
FL30SPA088,BOMBA GASOLINA SUMERGIBLE,9.3548,256.0,0.036542
FL30T21132,BOMBA GASOLINA SUMERGIBLE,2.7903,33.5161,0.083253
FL30T28030,BOMBA GASOLINA SUMERGIBLE,1.0484,59.2742,0.017687
FL30VW9051,BOMBA GASOLINA SUMERGIBLE,2.5645,33.8226,0.075823
FL31110-02000,MODULO GASOLINA SUMERGIBLE,2.0161,63.0806,0.031961
FL31110-02500,MODULO GASOLINA SUMERGIBLE,1.1774,12.2419,0.096179
FL31110-07000,MODULO GASOLINA SUMERGIBLE,1.4194,59.8065,0.023732
FL31110-0U000,MODULO GASOLINA SUMERGIBLE,5.7742,88.629,0.06515
FL31110-0W000,MODULO GASOLINA SUMERGIBLE,0.8065,27.4032,0.029429
FL31110-0X000,MODULO GASOLINA SUMERGIBLE,4.129,35.2097,0.11727
FL31110-17000,MODULO GASOLINA SUMERGIBLE,19.7258,156.0161,0.126434
FL31110-1C000,MODULO GASOLINA SUMERGIBLE,1.7903,49.4032,0.036239
FL31110-1F980,MODULO GASOLINA SUMERGIBLE,6.0806,35.9032,0.169362
FL31110-1G000,MODULO GASOLINA SUMERGIBLE,0.7097,29.3065,0.024216
FL31110-1G000SM,MODULO GASOLINA SUMERGIBLE,7.8871,91.4032,0.086289
FL31110-1H000,MODULO GASOLINA SUMERGIBLE,0.5968,18.7258,0.031869
FL31110-1M000,MODULO GASOLINA SUMERGIBLE,6.2097,32.9194,0.188633
FL31110-1M200,MODULO GASOLINA SUMERGIBLE,5.6935,39.4677,0.144258
FL31110-1R000,MODULO GASOLINA SUMERGIBLE,0.9516,27.1452,0.035056
FL31110-1R200,MODULO GASOLINA SUMERGIBLE,1.8226,55.8548,0.032631
FL31110-1R500,MODULO GASOLINA SUMERGIBLE,10.7258,90.8548,0.118054
FL31110-1U000,MODULO GASOLINA SUMERGIBLE,12.9194,95.4839,0.135304
FL31110-1W000,MODULO GASOLINA SUMERGIBLE,0.9677,7.5161,0.128755
FL31110-25000,MODULO GASOLINA SUMERGIBLE,1.3871,31.2419,0.044399
FL31110-26500,MODULO GASOLINA SUMERGIBLE,3.8548,64.629,0.059646
FL31110-2B000,MODULO GASOLINA SUMERGIBLE,5.7097,73.8065,0.07736
FL31110-2E000,MODULO GASOLINA SUMERGIBLE,2.5806,28.5806,0.090293
FL31110-2E000SM,MODULO GASOLINA SUMERGIBLE,0.5161,8.7903,0.058716
FL31110-2P000,MODULO GASOLINA SUMERGIBLE,4.4194,56.9516,0.077598
FL31110-2S000,MODULO GASOLINA SUMERGIBLE,7.7419,52.629,0.147104
FL31110-2S100,MODULO GASOLINA SUMERGIBLE,0.3065,10.7903,0.028401
FL31110-2S200,MODULO GASOLINA SUMERGIBLE,0.4032,13.5645,0.029727
FL31110-2S510,MODULO GASOLINA SUMERGIBLE,2.5161,14.3548,0.175281
FL31110-3X500,MODULO GASOLINA SUMERGIBLE,3.1452,56.2903,0.055874
FL31110-4H500,MODULO GASOLINA SUMERGIBLE,5.2903,56.9355,0.092918
FL31110-A0000,MODULO GASOLINA SUMERGIBLE,6.4839,43.629,0.148614
FL31110-B2500,MODULO GASOLINA SUMERGIBLE,2.4677,27.9194,0.088388
FL31110-B4000,MODULO GASOLINA SUMERGIBLE,0.4032,11.5,0.035063
FL31110-B8500,MODULO GASOLINA SUMERGIBLE,2.129,14.8065,0.143791
FL31110-D3100,MODULO GASOLINA SUMERGIBLE,2.9032,48.7258,0.059583
FL31110-D7100,MODULO GASOLINA SUMERGIBLE,2.6129,16.2097,0.161194
FL31110-F3500,MODULO GASOLINA SUMERGIBLE,3.6935,66.2903,0.055718
FL31110-G6100,MODULO GASOLINA SUMERGIBLE,8.7258,106.5484,0.081895
FL31110-H7000,MODULO GASOLINA SUMERGIBLE,8.6774,50.0645,0.173325
FL31112-C9100,FILTRO GASOLINA,4.5323,60.7419,0.074615
FL31120-H9000,MODULO GASOLINA SUMERGIBLE,0.2903,7.5161,0.038627
FL35180318,BOMBA GASOLINA SUMERGIBLE,1.1935,16.4194,0.072692
FL35BLZ061,BOMBA GASOLINA SUMERGIBLE,0.9839,69.2581,0.014206
FL35IZU200,BOMBA GASOLINA SUMERGIBLE,3.2258,38.7258,0.083299
FL35IZUMOD,MODULO GASOLINA SUMERGIBLE,1.6774,37.4194,0.044828
FL373919051AA,MODULO GASOLINA SUMERGIBLE,17.0806,307.0,0.055637
FL373998051,SENSOR NIVEL GASOLINA,2.5968,18.3548,0.141476
FL3C0919051AJ,MODULO GASOLINA SUMERGIBLE,0.0968,21.1613,0.004573
FL3N619H307,MODULO GASOLINA SUMERGIBLE,2.3065,28.3871,0.08125
FL4000W202,BOMBA GASOLINA SUMERGIBLE,1.5,17.7097,0.084699
FL4001R000,BOMBA GASOLINA SUMERGIBLE,2.7742,15.5968,0.17787
FL4001R050,BOMBA GASOLINA SUMERGIBLE,3.6935,32.4516,0.113817
FL4001W100,BOMBA GASOLINA SUMERGIBLE,1.0806,9.2097,0.117338
FL400AC001,BOMBA GASOLINA SUMERGIBLE,3.9032,58.371,0.066869
FL4012B900,BOMBA GASOLINA SUMERGIBLE,1.129,18.3548,0.061511
FL4012V106,BOMBA GASOLINA CUADRADA UNIVERSAL =40106,4.8548,30.5968,0.158672
FL4012V120,BOMBA GASOLINA,3.8548,31.1774,0.123642
FL4012V14P,BOMBA GASOLINA,3.4032,123.7903,0.027492
FL4018DMAX,BOMBA GASOLINA SUMERGIBLE,3.7419,62.8871,0.059502
FL402B9000,BOMBA GASOLINA SUMERGIBLE,2.4516,26.5161,0.092457
FL40453070,BOMBA GASOLINA SUMERGIBLE,2.5645,15.9355,0.160931
FL40B13COM,MODULO GASOLINA SUMERGIBLE,5.5,122.6613,0.044839
FL40CE7192,BOMBA GASOLINA SUMERGIBLE,0.9516,52.4194,0.018154
FL40CLK001,BOMBA GASOLINA SUMERGIBLE,1.8065,44.5,0.040594
FL40DOR078,BOMBA GASOLINA SUMERGIBLE,1.6452,18.0484,0.091153
FL40GSS342,BOMBA GASOLINA SUMERGIBLE,0.1129,95.871,0.001178
FL40HONDA01,BOMBA GASOLINA SUMERGIBLE,2.9839,14.6935,0.203074
FL40IZU090,BOMBA GASOLINA SUMERGIBLE,1.3548,25.7903,0.052533
FL40JOY001,BOMBA GASOLINA SUMERGIBLE,0.371,88.9839,0.004169
FL40SAIL01,BOMBA GASOLINA SUMERGIBLE,2.6613,20.4839,0.129921
FL40TATX60,BOMBA GASOLINA SUMERGIBLE,0.8065,7.5806,0.106383
FL40VSZ001,BOMBA GASOLINA SUMERGIBLE,2.7581,39.4516,0.06991
FL40VSZ045,BOMBA GASOLINA SUMERGIBLE,4.1774,26.2097,0.159385
FL4202P000,BOMBA GASOLINA SUMERGIBLE,2.5,29.4516,0.084885
FL42345250,MODULO GASOLINA SUMERGIBLE,10.0806,127.7258,0.078924
FL42454006,BOMBA GASOLINA SUMERGIBLE,2.3548,65.8226,0.035776
FL42454008,BOMBA GASOLINA SUMERGIBLE,0.2742,16.3548,0.016765
FL42454BYH,BOMBA GASOLINA SUMERGIBLE,2.8065,17.4839,0.160517
FL42454CYH,BOMBA GASOLINA SUMERGIBLE,0.9032,62.0323,0.014561
FL42B13005,BOMBA GASOLINA SUMERGIBLE,1.4355,50.5484,0.028398
FL42TRD003,BOMBA GASOLINA SUMERGIBLE,3.871,25.5161,0.151707
FL42TRD007,BOMBA GASOLINA SUMERGIBLE,1.6774,53.4677,0.031373
FL42VRT001,BOMBA DE GASOLINA,2.6935,38.9032,0.069237
FL46443197,MODULO GASOLINA SUMERGIBLE,6.6613,68.6613,0.097017
FL46443198,MODULO GASOLINA SUMERGIBLE,7.9677,40.7419,0.195566
FL46765587,MODULO GASOLINA SUMERGIBLE,1.5645,17.1935,0.090994
FL47608007,BOMBA GASOLINA,8.3226,66.5806,0.125
FL50334800,BOMBA GASOLINA SUMERGIBLE,2.5161,48.5968,0.051776
FL50FORD01,BOMBA GASOLINA SUMERGIBLE,1.1129,73.2419,0.015195
FL5183202AA,MODULO GASOLINA SUMERGIBLE,5.3065,35.9839,0.147468
FL52060351,BOMBA GASOLINA SUMERGIBLE,2.4032,69.5,0.034579
FL550TU138,BOMBA GASOLINA SUMERGIBLE,7.2581,71.9355,0.100897
FL5M519H307,MODULO GASOLINA SUMERGIBLE,1.5484,64.6452,0.023952
FL5N0919087E,MODULO GASOLINA SUMERGIBLE,8.871,48.0968,0.18444
FL5N0919087G,MODULO GASOLINA SUMERGIBLE,2.129,51.9194,0.041007
FL5PK,PREFILTRO,5.1935,42.4032,0.12248
FL5Q0919051BN,MODULO GASOLINA SUMERGIBLE,1.6129,56.2903,0.028653
FL5U0919051,MODULO GASOLINA SUMERGIBLE,0.871,10.5968,0.082192
FL5U0919052A,SENSOR DE NIVEL,2.1129,29.1935,0.072376
FL60150100,BOMBA GASOLINA SUMERGIBLE,1.4032,37.3387,0.037581
FL60160001,MODULO GASOLINA SUMERGIBLE,5.2419,101.8548,0.051465
FL60170DEL,BOMBA GASOLINA SUMERGIBLE,2.1452,29.9677,0.071582
FL60254910,BOMBA GASOLINA SUMERGIBLE,2.5161,28.8226,0.087297
FL60307000,BOMBA GASOLINA SUMERGIBLE,11.5968,61.1613,0.18961
FL60908090,BOMBA GASOLINA SUMERGIBLE,2.7419,34.3387,0.07985
FL6090809R,BOMBA GASOLINA SUMERGIBLE,4.1935,29.7903,0.140769
FL60CHR160,MODULO GASOLINA SUMERGIBLE,3.2258,25.5484,0.126263
FL60DMAX60,BOMBA GASOLINA SUMERGIBLE,3.4355,14.6774,0.234066
FL60GRJ235,BOMBA GASOLINA SUMERGIBLE,3.6452,68.2581,0.053403
FL60IZU160,BOMBA GASOLINA SUMERGIBLE,0.8871,12.8226,0.069182
FL60MAZ165,BOMBA GASOLINA SUMERGIBLE,5.0968,79.3871,0.064202
FL60THA001,BOMBA GASOLINA SUMERGIBLE,0.4194,3.7903,0.110638
FL60THA005,BOMBA GASOLINA SUMERGIBLE,1.129,17.9355,0.06295
FL60VW0140,BOMBA GASOLINA SUMERGIBLE,1.4839,15.5484,0.095436
FL60VW0145,BOMBA GASOLINA SUMERGIBLE,7.4677,28.1774,0.265026
FL6116768357,BOMBA GASOLINA SUMERGIBLE,0.6452,14.2258,0.045351
FL65842,SENSOR NIVEL GASOLINA VITARA SZ,2.1774,65.1935,0.033399
FL65842COM,MODULO GASOLINA SUMERGIBLE,2.0484,27.9516,0.073283
FL65D00,BOYA TANQUE GASOLINA,2.3387,29.7097,0.078719
FL68065575AA,MODULO GASOLINA SUMERGIBLE,5.8548,44.0161,0.133016
FL6R0919051A,MODULO GASOLINA SUMERGIBLE,5.4194,65.3387,0.082942
FL6RF919051,MODULO GASOLINA SUMERGIBLE,7.8387,54.4194,0.144043
FL70AMA007,BOMBA GASOLINA SUMERGIBLE,9.2581,77.1613,0.119983
FL70DAE170,BOMBA GASOLINA SUMERGIBLE,0.3871,13.0806,0.029593
FL70TUC007,BOMBA GASOLINA SUMERGIBLE,0.6129,20.1935,0.030351
FL70VW1007,BOMBA GASOLINA SUMERGIBLE,5.371,40.371,0.13304
FL70VW51BH,BOMBA GASOLINA SUMERGIBLE,6.3226,80.1129,0.078921
FL7186M,MODULO GASOLINA SUMERGIBLE,2.7258,15.371,0.177335
FL72022047R,MODULO GASOLINA SUMERGIBLE,0.8065,17.0968,0.04717
FL7237M,MODULO GASOLINA SUMERGIBLE,0.9032,13.3226,0.067797
FL7700431718,MODULO GASOLINA SUMERGIBLE,1.1129,14.6452,0.075991
FL77020-02181,MODULO GASOLINA SUMERGIBLE,0.4516,16.871,0.026769
FL77020-02190,MODULO GASOLINA SUMERGIBLE,1.1452,7.6452,0.149789
FL77020-02240,MODULO GASOLINA SUMERGIBLE,8.9194,71.2581,0.12517
FL77020-04061,MODULO GASOLINA SUMERGIBLE,2.5,23.3548,0.107044
FL77020-0D010,MODULO GASOLINA SUMERGIBLE,4.371,42.2097,0.103554
FL77020-0D180,MODULO GASOLINA SUMERGIBLE,2.129,34.1129,0.062411
FL77020-0K020,MODULO GASOLINA SUMERGIBLE,11.8226,56.1935,0.21039
FL77020-0K030,MODULO GASOLINA SUMERGIBLE,3.2258,94.3548,0.034188
FL77020-0K390,MODULO GASOLINA SUMERGIBLE,4.0484,30.1452,0.134296
FL770200R020,MODULO GASOLINA SUMERGIBLE,10.5323,195.9355,0.053754
FL7702012450,MODULO GASOLINA SUMERGIBLE,5.0484,36.7903,0.137221
FL77024-52122,MODULO GASOLINA SUMERGIBLE,0.871,72.871,0.011952
FL78880,SENSOR NIVEL GASOLINA,7.1129,76.371,0.093136
FL78880KIT,KIT DE REPARACION SZ NEXT,8.4677,128.4194,0.065938
FL8-97209145-0,MODULO GASOLINA SUMERGIBLE,1.0323,83.5968,0.012348
FL8-97943184-0,MODULO GASOLINA SUMERGIBLE,11.0484,60.9516,0.181265
FL8943183980,SENSOR NIVEL GASOLINA,2.9032,89.6935,0.032368
FL8972875181,VALVULA CEBADORA,3.1129,14.2581,0.218326
FL8L0919673E,SENSOR,2.5323,49.4839,0.051173
FL8R0919051N,MODULO GASOLINA SUMERGIBLE,0.5,7.2903,0.068584
FL8V51-9H307-DA,MODULO DE GASOLINA SUMERGIBLE,3.5968,32.3548,0.111167
FL9007702,MODULO GASOLINA SUMERGIBLE,1.8548,19.3548,0.095833
FL93277517,MODULO GASOLINA SUMERGIBLE,23.1935,88.0484,0.263418
FL93285976,SEMI MODULO GASOLINA SUMERGIBLE,3.2903,28.6613,0.1148
FL93373262,MODULO GASOLINA SUMERGIBLE,2.6935,62.1774,0.04332
FL93702,KIT TEMPLADORES,2.5645,33.7903,0.075895
FL93717,KIT TEMPLADORES,2.7419,20.1935,0.135783
FL94740642,MODULO GASOLINA SUMERGIBLE,10.3065,93.4839,0.110248
FL9628163780,MODULO GASOLINA SUMERGIBLE,3.6452,59.7258,0.061032
FL96447642,MODULO GASOLINA SUMERGIBLE,0.1935,11.9032,0.01626
FL96464637,MODULO GASOLINA SUMERGIBLE,2.9839,16.4355,0.181551
FL96563403,MODULO GASOLINA SUMERGIBLE,9.6613,72.2581,0.133705
FL96629370,MODULO GASOLINA SUMERGIBLE,1.5484,20.8065,0.074419
FL97945604,BOMBA GASOLINA SUMERGIBLE,1.0,15.5645,0.064249
FLAB399H307AD,MODULO GASOLINA COMBUSTIBLE,8.7097,95.8387,0.090878
FLAC1,PREFILTRO,1.5968,14.1613,0.112756
FLAC2,PREFILTRO,9.7903,67.0968,0.145913
FLAC3,PREFILTRO,3.4677,19.8065,0.175081
FLAC333,TAPA RESERVORIO CODIGO GM:94539597,1.7581,61.0323,0.028805
FLAC4,PREFILTRO,0.7903,15.2581,0.051797
FLAC42,SENSOR NIVEL GASOLINA,5.0323,117.8065,0.042716
FLAC5,PREFILTRO,2.3871,27.2903,0.08747
FLAC55,TAPA MODULO GASOLINA,5.871,47.9839,0.122353
FLAC6,PREFILTRO,5.0484,82.3387,0.061312
FLAC62,TAPA BOMBA GASOLINA,3.0645,34.2581,0.089454
FLAC72,TAPA BOMBA GASOLINA,4.1452,34.0161,0.121859
FLAC8,PREFILTRO,6.1452,54.1452,0.113494
FLAC9,PREFILTRO,0.4839,27.8387,0.017381
FLAC92,TAPA RESERVORIO,2.9194,15.9516,0.183013
FLADMAX,SENSOR NIVEL GASOLINA,6.1935,39.4032,0.157184
FLAMAROK,PREFILTRO GASOLINA SUMERGIBLE,1.1452,62.371,0.01836
FLAV1,PREFILTRO,1.1452,25.6935,0.04457
FLAX1,PREFILTRO,3.7742,32.5161,0.116071
FLBL63,BOBINA ENCENDIDO,5.0161,107.4516,0.046683
FLBOYAB13,SENSOR NIVEL GASOLINA,1.871,13.9839,0.133795
FLBT5,PREFILTRO,3.1129,21.7258,0.143281
FLBT50,SENSOR NIVEL GASOLINA,1.9839,18.1129,0.109528
FLC05,CONECTOR,5.5968,38.3387,0.145982
FLCAP-1G000,TAPA MODULO GASOLINA,2.3065,58.7742,0.039243
FLCBT50,CONECTOR,0.6774,83.9516,0.008069
FLCHR160COM,MODULO GASOLINA SUMERGIBLE,4.2419,85.5806,0.049567
FLCOR,PREFILTRO,0.9516,26.2258,0.036285
FLCSZ,CONECTOR,2.0806,19.4516,0.106965
FLDMAX218,SENSOR NIVEL GASOLINA,1.2742,17.5968,0.072411
FLDMAXDD,SENSOR NIVEL GASOLINA,3.2258,24.3226,0.132626
FLDMX,PREFILTRO,1.0323,62.629,0.016482
